chembank_id,cmap_name,chembank_name,match_distance,smiles
1390,clenbuterol,clenbuterol,0,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1
1105,hycanthone,hycanthone,0,CCN(CC)CCNc1ccc(CO)c2sc3ccccc3c(=O)c12
3189192,brinzolamide,brinzolamide ,0,CCN[C@H]1CN(CCCOC)S(=O)(=O)c2sc(cc12)S(=O)(=O)N
1496,metitepine,metitepine,0,CSc1ccc2Sc3ccccc3CC(N4CCN(C)CC4)c2c1
3173722,amikacin,amikacin,0,NCC[C@@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)C3O
800,methyldopa,methyldopa,0,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O
1471,chlormezanone,chlormezanone,0,CN1C(c2ccc(Cl)cc2)S(=O)(=O)CCC1=O
1476,maprotiline,maprotiline,0,CNCCCC1(CCC2c3ccccc31)c4ccccc24
1184,adenosine phosphate,adenosine phosphate,0,Nc1ncnc2n(cnc12)C3O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]3O
1000229,ambroxol,ambroxol,0,Nc1c(Br)cc(Br)cc1CN[C@H]2CC[C@H](O)CC2
3068886,clofazimine,clofazimine,0,CC(C)/N=c/1\cc2n(c3ccc(Cl)cc3)c4ccccc4nc2cc1Nc5ccc(Cl)cc5
907273,vanoxerine,vanoxerine,0,Fc1ccc(cc1)C(OCCN2CCN(CCCc3ccccc3)CC2)c4ccc(F)cc4
2080384,etoposide,etoposide,0,COc1cc(cc(OC)c1O)[C@H]2[C@@H]3[C@H](COC3=O)[C@H](OC4OC5COC(C)OC5C(O)C4O)c6cc7OCOc7cc26
1981222,cefoperazone,cefoperazone,0,CCN1CCN(C(=O)NC(C(=O)NC2C3SCC(=C(N3C2=O)C(=O)O)CSc4nnnn4C)c5ccc(O)cc5)C(=O)C1=O
23204,8-azaguanine,8-azaguanine,0,Nc1nc2[nH]nnc2c(=O)[nH]1
2898,meticrane,meticrane,0,Cc1cc2CCCS(=O)(=O)c2cc1S(=O)(=O)N
944,sulfaphenazole,sulfaphenazole ,0,Nc1ccc(cc1)S(=O)(=O)Nc2ccnn2c3ccccc3
779,procaine,procaine,0,CCN(CC)CCOC(=O)c1ccc(N)cc1
1010605,metrifonate,metrifonate,0,COP(=O)(OC)C(O)C(Cl)(Cl)Cl
1453,morantel,morantel,0,CN1CCCN=C1/C=C/c2sccc2C
1125,todralazine,todralazine ,0,CCOC(=O)NNc1nncc2ccccc12
28215,allantoin,allantoin,0,NC(=O)NC1NC(=O)NC1=O
3188932,benzonatate,benzonatate,0,CCCCNc1ccc(cc1)C(=O)OCCOCCOCCOCCOCCOCCOCCOCCOCCOC
3060,dexpanthenol,dexpanthenol ,0,CC(C)(CO)[C@@H](O)C(=O)NCCCO
2702,epirizole,epirizole,0,COc1cc(C)nn1c2nc(C)cc(OC)n2
2847,moxisylyte,moxisylyte ,0,CC(C)c1cc(OC(=O)C)c(C)cc1OCCN(C)C
29748,homatropine,homatropine,0,CN1C2CC[C@H]1C[C@H](C2)OC(=O)C(O)c1ccccc1
1174,imipramine,imipramine,0,CN(C)CCCN1c2ccccc2CCc3ccccc13
692,acetazolamide,acetazolamide,0,CC(=O)Nc1nnc(s1)S(=O)(=O)N
1131,hydroflumethiazide,hydroflumethiazide,0,NS(=O)(=O)c1cc2c(NCNS2(=O)=O)cc1C(F)(F)F
1159,sulfadiazine,sulfadiazine,0,Nc1ccc(cc1)S(=O)(=O)Nc2ncccn2
25355,diprophylline,diprophylline,0,Cn1c2ncn(CC(O)CO)c2c(=O)n(C)c1=O
3068964,betazole,betazole,0,NCCc1cc[nH]n1
30409,triflupromazine,triflupromazine,0,CN(C)CCCN1c2ccccc2SC(C)=C1\C=C(/C=C)C(F)(F)F
878,sulfacetamide,sulfacetamide,0,CC(=O)NS(=O)(=O)c1ccc(N)cc1
1115,noretynodrel,noretynodrel,0,C[C@@]12CCC3C(CCC4=C3CCC(=O)C4)C2CC[C@@]1(O)C#C
1061,triamterene,triamterene,0,Nc1nc(N)c2nc(c(N)nc2n1)c3ccccc3
1268,isoxicam,isoxicam,0,CN1C(=C(O)c2ccccc2S1(=O)=O)C(=O)Nc3cc(C)on3
939,mefenamic acid,mefenamic acid,0,Cc1cccc(Nc2ccccc2C(=O)O)c1C
3188931,atracurium besilate,atracurium besilate,0,COc1ccc(CC2c3cc(OC)c(OC)cc3CC[N+]2(C)CCC(=O)OCCCCCOC(=O)CC[N+]4(C)CCc5cc(OC)c(OC)cc5C4Cc6ccc(OC)c(OC)c6)cc1OC.OS(=O)(=O)c1ccccc1
1507,heptaminol,heptaminol,0,CC(N)CCCC(C)(C)O
1433,thiamphenicol,thiamphenicol,0,CS(=O)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl
32609,dapsone,dapsone,0,Nc1ccc(cc1)S(=O)(=O)c1ccc(N)cc1
890,naproxen,naproxen,0,COc1ccc2cc(ccc2c1)[C@H](C)C(=O)O
3186,acetohexamide,acetohexamide ,0,CC(=O)c1ccc(cc1)S(=O)(=O)NC(=O)NC2CCCCC2
1002,diphenhydramine,diphenhydramine,0,CN(C)CCOC(c1ccccc1)c2ccccc2
872,adiphenine,adiphenine,0,CCN(CC)CCOC(=O)C(c1ccccc1)c2ccccc2
904,piracetam,piracetam,0,NC(=O)CN1CCCC1=O
1214,molsidomine,molsidomine,0,CCOC(=O)Nc1c[n+](no1)N2CCOCC2
1001314,dirithromycin,dirithromycin,0,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@@H]([C@H]3O)N(C)C)[C@](C)(O)C[C@@H](C)[C@@H]4N[C@@H](COCCOC)O[C@H]([C@H]4C)[C@]1(C)O
2911,dosulepin,dosulepin,0,CN(C)CC/C=C\1/c2ccccc2CSc3ccccc13
1263,artemisinin,artemisinin,0,C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4
1101,budesonide,budesonide,0,CCCC1O[C@@H]2CC3C4CCC5=CC(=O)C=CC5(C)C4[C@@H](O)CC3(C)[C@@]2(O1)C(=O)CO
3068731,triflusal,triflusal ,0,CC(=O)Oc1cc(ccc1C(=O)O)C(F)(F)F
948,phenindione,phenindione,0,O=C1C(C(=O)c2ccccc12)c3ccccc3
1000114,chloroquine,chloroquine,0,CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12
3474312,gliclazide,gliclazide,0,Cc1ccc(cc1)S(=O)(=O)NC(=O)NN2CC3CCCC3C2
3189440,ceftazidime,ceftazidime,0,CC(C)(O/N=C(/C(=O)N[C@H]1[C@H]2SCC(=C(N2C1=O)C(=O)O)C[n+]3ccccc3)\c4csc(N)n4)C(=O)O
1489,propafenone,propafenone,0,CCCNCC(O)COc1ccccc1C(=O)CCc2ccccc2
2922,bromperidol,bromperidol,0,OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Br)cc3
3068724,imipenem,imipenem,0,C[C@@H](O)[C@@H]1[C@H]2CC(=C(N2C1=O)C(=O)O)SCCNC=N
4379,mesoridazine,mesoridazine,0,CN1CCCCC1CCN2c3ccccc3Sc4ccc(cc24)S(=O)C
3189446,thiocolchicoside,thiocolchicoside ,0,COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc3CCC(NC(=O)C)c4cc(=O)c(SC)ccc4-c3c1OC
1365793,trimetazidine,trimetazidine,0,COc1ccc(CN2CCNCC2)c(OC)c1OC
41597,iobenguane,iobenguane,0,NC(=N)NCc1cccc(I)c1
1113307,etamivan,etamivan,0,CCN(CC)C(=O)c1ccc(O)c(OC)c1
1000807,cyclizine,cyclizine,0,CN1CCN(CC1)C(c2ccccc2)c3ccccc3
41625,Trolox C,Trolox-C,0,Cc1c(C)c2OC(C)(CCc2c(C)c1O)C(O)=O
3068774,clorsulon,clorsulon ,0,Nc1cc(C(=C(Cl)Cl)Cl)c(cc1S(=O)(=O)N)S(=O)(=O)N
3103826,parthenolide,parthenolide,0,C/C/1=C\CC[C@@]2(C)O[C@@H]2[C@H]3OC(=O)C(=C)[C@@H]3CC1
1137095,prenylamine,prenylamine,0,CC(Cc1ccccc1)NCCC(c2ccccc2)c3ccccc3
2572,tubocurarine chloride,tubocurarine chloride,0,COc1cc2CC[N+](C)(C)[C@@H]3Cc4ccc(O)c(Oc5cc6[C@H](Cc7ccc(Oc(c1O)c32)cc7)N(C)CCc6cc5OC)c4
1218,tetracaine,tetracaine,0,CCCCNc1ccc(cc1)C(=O)OCCN(C)C
350662,hydrastine hydrochloride,hydrastine hydrochloride,0,COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]1N(C)CCc2cc3OCOc3cc12
1000946,laudanosine,laudanosine,0,COc1ccc(CC2N(C)CCc3cc(OC)c(OC)cc23)cc1OC
3616753,scoulerine,scoulerine,0,COc1ccc2C[C@@H]3N(CCc4cc(OC)c(O)cc34)Cc2c1O
3382,thiamine,thiamine,0,Cc1c(CCO)sc[n+]1Cc2cnc(C)nc2N
3614505,dihydroergocristine,DIHYDROERGOCRISTINE,0,CC(C)[C@@]1(NC(=O)[C@@H]2CC3[C@@H](Cc4c[nH]c5cccc3c45)N(C)C2)O[C@@]6(O)[C@@H]7CCCN7C(=O)[C@H](Cc8ccccc8)N6C1=O
33998,mometasone,mometasone,0,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)CCl
37177,lobelanidine,lobelanidine,0,CN1C(CC(O)c2ccccc2)CCCC1CC(O)c1ccccc1
23176,raubasine,raubasine,0,COC(=O)C1=CO[C@@H](C)[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@H]12
3174227,ajmaline,ajmaline,0,CC[C@@H]1[C@@H](O)N2[C@H]3C[C@@]45C(O)C3[C@@H]1CC2[C@@H]5N(C)c6ccccc64
32368,harmol,harmol,0,Cc1nccc2c3ccc(O)cc3[nH]c12
39794,stachydrine,stachydrine,0,C[N+]1(C)CCC[C@H]1C(O)=O
3487152,dipivefrine,dipivefrine,0,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1
961,noscapine,noscapine,0,COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]3N(C)CCc4cc5OCOc5c(OC)c34
3198963,tomatidine,tomatidine,0,C[C@H]1[C@H]2[C@H](C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC[C@]23C)O[C@]61CC[C@H](C)CN6
29747,papaverine,papaverine,0,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
39800,tetrahydroalstonine,Tetrahydroalstonine,0,COC(=O)C1=CO[C@@H](C)[C@@H]2CN3CCc4c([nH]c5ccccc45)C3C[C@H]12
26986,monocrotaline,monocrotaline,0,C[C@H]1C(=O)O[C@@H]2CCN3CC=C(COC(=O)[C@](C)(O)[C@]1(C)O)[C@H]23
23598,harmine,harmine,0,COc1ccc2c(c1)[nH]c1c(C)nccc21
2709,pyridoxine,pyridoxine,0,Cc1ncc(CO)c(CO)c1O
3616747,syrosingopine,syrosingopine ,0,CCOC(=O)Oc1c(OC)cc(cc1OC)C(=O)O[C@@H]2C[C@@H]3CN4CCc5c([nH]c6cc(OC)ccc56)[C@H]4C[C@@H]3[C@@H]([C@H]2OC)C(=O)OC
964,dacarbazine,DACARBAZINE,0,CN(C)N=Nc1[nH]cnc1C(=O)N
39782,piperlongumine,piperlongumine,0,COc1cc(cc(OC)c1OC)\C=C\C(=O)N1CCC=CC1=O
2057,ellipticine,Ellipticine,0,Cc1c2[nH]c3ccccc3c2c(C)c4cnccc14
3172862,cytisine,cytisine,0,O=c1cccc2C3CNC[C@@H](C3)Cn21
1015808,riboflavin,riboflavin,0,Cc1cc2nc3c(=O)[nH]c(=O)nc3n(CC(O)C(O)C(O)CO)c2cc1C
25358,atropine,atropine,0,CN1C2CCC1CC(C2)OC(=O)C(CO)c1ccccc1
3045140,ipratropium bromide,ipratropium bromide,0,CC(C)[N+]1(C)C2CC[C@@H]1C[C@H](C2)OC(=O)C(CO)c3ccccc3
1065,lobeline,lobeline,0,CN1C(CC(O)c2ccccc2)CCCC1CC(=O)c3ccccc3
3616751,calycanthine,calycanthine ,0,CN1CC[C@]23[C@@H]4Nc5ccccc5[C@]3(CCN4C)[C@@H]1Nc6ccccc62
3100,hydrocotarnine,HYDROCOTARNINE,0,COc1c2OCOc2cc3CCN(C)Cc13
33986,"1,4-chrysenequinone","1,4-chrysenequinone",0,O=C1C=CC(=O)c2c1ccc1c2ccc2ccccc12
39785,pseudopelletierine,pseudopelletierine,0,CN1C2CCCC1CC(=O)C2
41611,hydroquinine,hydroquinine,0,CC[C@H]1CN2CCC1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12
1001933,physostigmine,physostigmine,0,CNC(=O)Oc1ccc2N(C)C3N(C)CCC3(C)c2c1
1092107,acepromazine,acepromazine,0,CN(C)CCCN1c2ccccc2Sc3ccc(cc13)C(=O)C
23252,berberine,berberine,0,COc1ccc2cc3-c4cc5OCOc5cc4CC[n+]3cc2c1OC
350620,convolamine,convolamine,0,COc1ccc(cc1OC)C(=O)OC1C[C@H]2CC[C@H](C1)N2C
39809,cinchonidine,cinchonidine,0,O[C@@H]([C@H]1CC2CCN1C[C@H]2C=C)c1ccnc2ccccc12
3189576,demecarium bromide,demecarium bromide,0,CN(CCCCCCCCCCN(C)C(=O)Oc1ccccc1[N+](C)(C)C)C(=O)Oc2ccccc2[N+](C)(C)C
3189579,racecadotril,racecadotril,0,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc2ccccc2
24441,epivincamine,epivincamine,0,CC[C@@]12CCCN3CCc4c([C@H]13)n(c1ccccc41)[C@@](O)(C2)C(=O)OC
3173217,aconitine,aconitine,0,CCN1C[C@@]2(COC)C3[C@@H](OC)[C@H]4[C@@H]1[C@@]3(C5C[C@@]6(O)[C@H](OC(=O)c7ccccc7)C5[C@]4(OC(=O)C)[C@@H](O)[C@@H]6OC)C(C[C@H]2O)OC
1113269,(+)-chelidonine,chelidonine (+),0,CN1Cc2c3OCOc3ccc2C4C(O)Cc5cc6OCOc6cc5C41
2060325,isocorydine,Isocorydine (+),0,COc1ccc2C[C@@H]3N(C)CCc4cc(OC)c(OC)c(c34)-c2c1O
1039,vinburnine,vinburnine ,0,CC[C@]1(CCCN2CCc3c4[C@@H]21)CC(=O)n4c5ccccc35
1494,quipazine,quipazine,0,C1CN(CCN1)c2ccc3ccccc3n2
1117,folic acid,folic acid,0,Nc1nc(=O)c2nc(CNc3ccc(cc3)C(=O)N[C@@H](CCC(=O)O)C(=O)O)cnc2[nH]1
1160,chloramphenicol,chloramphenicol,0,OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc(cc1)[N+](=O)[O-]
1011817,isoflupredone,isoflupredone,0,CC12CC(O)C3(F)C(CCC4=CC(=O)C=CC43C)C2CCC1(O)C(=O)CO
2060472,canrenoic acid,canrenoic acid,0,C[C@@]12CCC3C(C=CC4=CC(=O)CC[C@]34C)C2CC[C@@]1(O)CCC(=O)O
3616486,ursolic acid,ursolic acid,0,C[C@@H]1CC[C@@]2(CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2[C@H]1C)C(=O)O
3172720,gentamicin,gentamicin ,0,CNC(C)[C@@H]1CC[C@@H](N)[C@@H](OC2[C@@H](N)C[C@@H](N)[C@H](OC3OC[C@](C)(O)[C@H](NC)[C@H]3O)[C@H]2O)O1
1062,methocarbamol,methocarbamol,0,COc1ccccc1OCC(O)COC(=O)N
3069075,aceclofenac,aceclofenac ,0,OC(=O)COC(=O)Cc1ccccc1Nc2c(Cl)cccc2Cl
3069528,retrorsine,retrorsine ,0,C/C=C\1/C[C@@H](C)[C@](O)(CO)C(=O)OCC2=CCN3CC[C@@H](OC1=O)[C@H]32
3177592,rescinnamine,rescinnamine,0,CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)C3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)/C=C/c6cc(OC)c(OC)c(OC)c6
1202,galantamine,galantamine,0,COc1ccc2CN(C)CC[C@]34C=C[C@H](O)C[C@@H]4Oc1c23
1076,xylazine,xylazine,0,Cc1cccc(C)c1NC2=NCCCS2
886,cinchonine,CINCHONINE,0,O[C@@H]([C@H]1C[C@@H]2CCN1C[C@@H]2C=C)c3ccnc4ccccc34
1239,sparteine,sparteine ,0,C1CCN2C[C@H]3C[C@H](CN4CCCC[C@H]34)[C@@H]2C1
2554,conessine,conessine,0,C[C@H]1[C@H]2CCC3C4CC=C5C[C@H](CC[C@]5(C)C4CC[C@]23CN1C)N(C)C
3652998,co-dergocrine mesilate,co-dergocrine mesilate,0,CC(C)[C@@]1(NC(=O)[C@@H]2C[C@H]3[C@@H](Cc4c[nH]c5cccc3c45)N(C)C2)O[C@@]6(O)[C@@H]7CCCN7C(=O)[C@H](C)N6C1=O
3198419,palmatine,palmatine,0,COc1ccc2cc3c4cc(OC)c(OC)cc4cc[n+]3cc2c1OC
1220,bicuculline,Bicuculline (+),0,CN1CCc2cc3OCOc3cc2[C@H]1[C@@H]4OC(=O)c5c6OCOc6ccc45
39791,seneciphylline,seneciphylline,0,C\C=C1\CC(=C)[C@@](C)(O)C(=O)OCC2=CCN3CC[C@@H](OC1=O)[C@@H]23
994,canavanine,CANAVANINE,0,N[C@@H](CCONC(=N)N)C(=O)O
44076,diflorasone,diflorasone,0,C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(C)=O)C(=O)COC(C)=O
36629,gramine,gramine,0,CN(C)Cc1c[nH]c2ccccc12
3172845,protoveratrine A,protoveratrine A,0,CCC(C)C(=O)O[C@H]1[C@H](O)C2C(CN3CC(C)CCC3[C@@]2(C)O)C4C[C@]5(O[C@@]6(O)C7C(OC(=O)C)[C@@H](OC(=O)C)C5[C@@]41O)[C@@]7(C)CCC6OC(=O)C(C)(O)CC
1000036,emetine,emetine,0,CC[C@H]1CN2CCc3cc(OC)c(OC)cc3C2C[C@@H]1CC4NCCc5cc(OC)c(OC)cc45
3616749,trimethylcolchicinic acid,trimethylcolchicinic acid,0,COc1cc2CC[C@H](N)c3cc(=O)c(O)ccc3-c2c(OC)c1OC
3173993,yohimbic acid,yohimbic acid,0,O[C@H]1CC[C@H]2CN3CCc4c([nH]c5ccccc45)[C@@H]3C[C@@H]2[C@H]1C(=O)O
1001889,boldine,boldine ,0,COc1cc-2c(C[C@@H]3N(C)CCc4cc(O)c(OC)c2c34)cc1O
1530,harmaline,HARMALINE,0,COc1ccc2c3CCN=C(C)c3[nH]c2c1
36633,harman,harman,0,Cc1nccc2c3ccccc3[nH]c12
3189581,quinisocaine,quinisocaine,0,CCCCc1cc2ccccc2c(OCCN(C)C)n1
44080,solanine,solanine,0,C[C@@H]1[C@H]2CC[C@H](C)CN2[C@H]2C[C@H]3[C@@H]4CC=C5C[C@H](CC[C@]5(C)[C@H]4CC[C@]3(C)[C@@H]12)O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H]1O[C@@H]1O[C@@H](C)[C@H](O)[C@@H](O)[C@H]1O
919,sulmazole,sulmazole,0,COc1cc(ccc1c2nc3cccnc3[nH]2)S(=O)C
1624,glimepiride,glimepiride,0,CCC1=C(C)CN(C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)C1=O
3069536,vitexin,vitexin,0,OC[C@H]1OC([C@H](O)[C@@H](O)[C@@H]1O)c2c(O)cc(O)c3c(=O)cc(oc23)c4ccc(O)cc4
3129,dydrogesterone,dydrogesterone,0,CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C
1005,trihexyphenidyl,trihexyphenidyl,0,OC(CCN1CCCCC1)(C2CCCCC2)c3ccccc3
1155,sulfabenzamide,sulfabenzamide,0,Nc1ccc(cc1)S(=O)(=O)NC(=O)c2ccccc2
1206,picrotoxinin,PICROTOXININ,0,CC(=C)[C@@H]1[C@H]2OC(=O)[C@@H]1[C@]3(O)C[C@H]4O[C@]45C(=O)O[C@H]2[C@@]53C
3616774,gelsemine,gelsemine ,0,CN1C[C@@]2(C=C)C3CC4OC[C@@H]3[C@@H]1[C@H]2[C@@]45C(=O)Nc6ccccc65
25640,canadine,canadine,0,COc1ccc2CC3N(CCc4cc5OCOc5cc34)Cc2c1OC
1603,succinylsulfathiazole,succinylsulfathiazole,0,OC(=O)CCC(=O)Nc1ccc(cc1)S(=O)(=O)Nc2nccs2
1513,benzocaine,benzocaine,0,CCOC(=O)c1ccc(N)cc1
782,flunisolide,flunisolide,0,CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=CC5(C)C4C(O)CC3(C)[C@@]2(O1)C(=O)CO
1244,mepenzolate bromide,mepenzolate bromide,0,C[N+]1(C)CCCC(C1)OC(=O)C(O)(c2ccccc2)c3ccccc3
3058621,solasodine,solasodine,0,C[C@H]1C2[C@H](C[C@H]3C4CC=C5C[C@@H](O)CC[C@]5(C)C4CC[C@]23C)O[C@@]61CC[C@@H](C)CN6
44089,eldeline,eldeline,0,CCN1C[C@]2(C)CC[C@H](OC)[C@]34[C@@H]2[C@H](OC(C)=O)[C@@]2(OCO[C@@]22C[C@H](OC)[C@H]5C[C@]3(O)[C@@H]2[C@H]5OC)C14
27784,pempidine,pempidine,0,CN1C(C)(C)CCCC1(C)C
1047,promazine,promazine,0,CN(C)CCCN1c2ccccc2Sc3ccccc13
907320,famprofazone,famprofazone,0,CC(C)c1c(CN(C)C(C)Cc2ccccc2)n(C)n(c3ccccc3)c1=O
1242,metamizole sodium,metamizole sodium,0,CN(CS(=O)(=O)O)c1c(C)n(C)n(c2ccccc2)c1=O
1442,citiolone,citiolone,0,CC(=O)NC1SCCC1=O
841,benfotiamine,benfotiamine,0,C/C(=C(/CCOP(=O)(O)O)\SC(=O)c1ccccc1)/N(Cc2cnc(C)nc2N)C=O
3616793,heliotrine,heliotrine,0,CO[C@H](C)C(O)(C(C)C)C(=O)OCC1=CCN2CC[C@H](O)[C@H]21
1177,sulfamerazine,sulfamerazine,0,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1
955,bromopride,bromopride,0,CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC
1087989,isosorbide,isosorbide,0,OC1COC2C(O)COC12
826,fludroxycortide,fludroxycortide,0,CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)CC[C@]5(C)C4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO
3046112,halcinonide,halcinonide,0,CC1(C)O[C@@H]2CC3C4CCC5=CC(=O)CCC5(C)C4(F)C(O)CC3(C)[C@@]2(O1)C(=O)CCl
1463,acacetin,acacetin,0,COc1ccc(cc1)c2cc(=O)c3c(O)cc(O)cc3o2
1286,methylbenzethonium chloride,methylbenzethonium chloride,0,Cc1cc(ccc1OCCOCC[N+](C)(C)Cc2ccccc2)C(C)(C)CC(C)(C)C
1050,sulfachlorpyridazine,sulfachlorpyridazine,0,Nc1ccc(cc1)S(=O)(=O)Nc2cnnc(Cl)c2
3616769,helveticoside,helveticoside ,0,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O)OC2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)C6=CC(=O)OC6
1277,lanatoside C,lanatoside C,0,C[C@H]1O[C@H](C[C@H](O)[C@@H]1O[C@H]2C[C@H](O)[C@H](O[C@H]3C[C@H](OC(=O)C)[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H](C)O3)[C@@H](C)O2)O[C@H]5CC[C@@]6(C)C(CCC7C6C[C@@H](O)[C@]8(C)[C@H](CC[C@]78O)C9=CC(=O)OC9)C5
23566,beta-escin,beta-escin,0,C\C=C(\C)C(=O)O[C@@H]1[C@H](OC(C)=O)[C@]2(CO)[C@H](O)C[C@]3(C)C(=CCC4[C@@]5(C)CC[C@H](O[C@@H]6O[C@@H]([C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)C(O)=O)[C@](C)(CO)C5CC[C@@]34C)C2CC1(C)C
3172856,lycorine,lycorine,0,O[C@H]1C=C2CCN3Cc4cc5OCOc5cc4C(C32)[C@@H]1O
1424515,ethotoin,ethotoin ,0,CCN1C(=O)NC(C1=O)c2ccccc2
863,chlorcyclizine,chlorcyclizine,0,CN1CCN(CC1)C(c2ccccc2)c3ccc(Cl)cc3
1467,pramocaine,pramocaine,0,CCCCOc1ccc(OCCCN2CCOCC2)cc1
2060360,myosmine,myosmine,0,C1CN=C(C1)c2cccnc2
34012,benzamil,benzamil,0,N\C(NCc1ccccc1)=N/C(=O)c1nc(Cl)c(N)nc1N
34027,foliosidine,foliosidine,0,COc1cc(=O)n(C)c2c(OCC(O)C(C)(C)O)cccc12
829,gossypol,GOSSYPOL,0,CC(C)c1c(O)c(O)c(C=O)c2c(O)c(c(C)cc12)c3c(C)cc4c(C(C)C)c(O)c(O)c(C=O)c4c3O
3616797,karakoline,karakoline,0,CCN1C[C@]2(C)CC[C@H](O)[C@]3([C@@H]4C[C@H]5C(O)[C@@H]4[C@](O)(C[C@@H]5OC)[C@H]6C[C@@H]32)C61
34045,etiocholanolone,etiocholanolone,0,C[C@]12CCC3[C@@H](CC[C@@H]4C[C@H](O)CC[C@]34C)[C@@H]1CCC2=O
1441,diphenylpyraline,diphenylpyraline,0,CN1CCC(CC1)OC(c2ccccc2)c3ccccc3
3069574,finasteride,finasteride ,0,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C
2060315,betonicine,betonicine,0,C[N+]1(C)C[C@H](O)[C@@H](C1)C(=O)O
1339,tiapride,tiapride,0,CCN(CC)CCNC(=O)c1cc(ccc1OC)S(=O)(=O)C
28845,griseofulvin,griseofulvin,0,COc1cc(OC)c(Cl)c2O[C@]3([C@H](C)CC(=O)C=C3OC)C(=O)c12
2997,dilazep,dilazep,0,COc1cc(cc(OC)c1OC)C(=O)OCCCN2CCCN(CCCOC(=O)c3cc(OC)c(OC)c(OC)c3)CC2
399,riluzole,riluzole,0,Nc1nc2ccc(OC(F)(F)F)cc2s1
1256,sulfamethoxazole,sulfamethoxazole,0,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1
724,nalidixic acid,nalidixic acid,0,CCn1cc(C(=O)O)c(=O)c2ccc(C)nc12
2442,metaraminol,metaraminol,0,CC(N)C(O)c1cccc(O)c1
3189175,kawain,kawain,0,COC1=CC(=O)O[C@H](C1)/C=C/c2ccccc2
14261,mebendazole,mebendazole,0,COC(=O)Nc1nc2ccc(cc2[nH]1)C(=O)c1ccccc1
